connection_date,user_id,start_hour,start_minute,end_hour,end_minute
20171031,389506,22,50,22,54
20171031,389570,5,26,5,52
20171031,392724,14,39,14,44
20171031,393204,7,20,7,40
20171031,394208,9,26,9,29
20171031,395620,9,35,10,10
20171031,398621,5,58,6,32
20171031,400241,11,47,11,59
20171031,401776,22,14,22,19
20171031,402316,8,39,8,43
20171031,403296,5,46,6,29
20171031,405927,8,27,9,22
20171031,406175,13,56,14,12
20171031,407094,20,51,22,0
20171031,407180,18,50,19,24
20171031,409793,19,16,19,19
20171031,410575,15,25,15,34
20171031,411613,6,35,6,57
20171031,411921,21,39,21,49
20171031,412942,6,34,6,42
20171031,413220,9,51,10,4
20171031,413329,11,18,11,53
20171031,414389,8,10,8,17
20171031,416265,6,23,7,9
20171031,418424,12,59,13,22
20171031,420202,12,4,12,10
20171031,421602,5,46,5,47
20171031,421930,20,54,22,4
20171031,422223,19,59,20,5
20171031,424115,17,41,17,45
20171031,424467,10,20,10,24
20171031,424477,8,16,8,31
20171031,424982,5,56,6,7
20171031,425962,10,6,10,15
20171031,426168,9,59,10,5
20171031,427107,6,11,6,39
20171031,427889,18,9,18,14
20171031,429004,17,57,18,4
20171031,429527,16,13,16,17
20171031,429677,16,34,16,37
20171031,431355,19,44,19,50
20171031,431821,16,29,16,44
20171031,432502,8,52,9,2
20171031,433000,21,34,22,38
20171031,433033,16,3,16,13
20171031,433677,11,11,11,49
20171031,434130,19,48,20,2
20171031,436801,15,24,15,38
20171031,437095,9,2,9,3
20171031,437665,10,59,11,23
20171031,438541,9,58,9,59
20171031,440197,8,7,8,18
20171031,440225,18,34,18,36
20171031,442179,5,46,5,55
20171031,443110,7,6,7,14
20171031,445303,9,29,9,53
20171031,445540,6,56,7,19
20171031,446159,17,14,17,27
20171031,446382,5,31,5,36
20171031,446549,8,24,8,49
20171031,447020,9,41,9,47
20171031,447484,16,4,16,14
20171031,447641,3,10,3,50
20171031,448084,6,8,6,13
20171031,448404,8,40,8,51
20171031,451771,18,4,18,34
20171031,452946,10,2,10,12
20171031,454152,18,59,19,34
20171031,456333,23,31,23,32
20171031,457429,19,34,19,41
20171031,457791,19,39,19,52
20171031,459329,5,59,6,55
20171031,461776,9,21,9,27
20171031,462098,6,14,6,27
20171031,463022,2,7,2,26
20171031,463508,7,44,7,53
20171031,463611,9,11,9,31
20171031,463827,12,2,12,19
20171031,464133,12,49,12,59
20171031,464382,12,51,13,2
20171031,464391,7,30,8,40
20171031,464487,5,33,5,38
20171031,464889,19,13,19,19
20171031,465004,17,41,17,47
20171031,465612,18,9,18,39
20171031,467571,18,44,18,48
20171031,467599,21,9,21,19
20171031,468344,17,41,18,8
20171031,468897,10,5,10,26
20171031,468958,18,12,18,17
20171031,469236,5,35,5,42
20171031,470456,8,28,8,35
20171031,470615,10,53,11,1
20171031,470928,21,33,21,46
20171031,471427,10,49,10,52
20171031,472122,7,20,7,26
20171031,472268,19,45,19,46
20171031,474653,10,16,10,21
20171031,477760,7,28,7,36
20171031,478264,6,55,6,58
20171031,478850,7,51,7,56
20171031,483371,13,46,13,55
20171031,483812,6,11,6,20
20171031,484348,8,33,8,42
20171031,485743,18,16,18,17
20171031,486211,21,40,22,0
20171031,486622,10,6,10,7
20171031,486977,16,24,16,43
20171031,487257,17,22,17,27
20171031,487381,12,48,12,54
20171031,489106,7,19,8,17
20171031,489795,9,16,10,2
20171031,490595,17,12,17,22
20171031,491563,18,42,18,56
20171031,491882,7,6,7,18
20171031,492751,20,47,21,16
20171031,493329,7,56,7,59
20171031,493756,19,41,19,55
20171031,494665,22,45,23,1
20171031,495523,15,51,16,10
20171031,497751,10,12,10,47
20171031,498226,17,55,17,57
20171031,499369,16,42,17,22
20171031,500192,4,37,4,57
20171031,500703,17,18,17,21
20171031,502403,9,35,9,36
20171031,502493,20,32,21,26
20171031,503204,9,10,9,18
20171031,503278,19,9,19,34
20171031,505661,7,40,7,45
20171031,507257,22,5,22,8
20171031,507581,8,32,8,38
20171031,507666,9,33,9,42
20171031,510073,15,20,15,22
20171031,510695,17,55,18,22
20171031,511404,7,53,7,58
20171031,511437,8,50,9,2
20171031,511542,9,25,9,29
20171031,512459,12,22,12,33
20171031,515939,7,58,8,40
20171031,516392,13,35,13,42
20171031,516956,12,41,12,55
20171031,517006,8,15,8,54
20171031,517215,16,52,16,54
20171031,517849,8,24,8,34
20171031,518763,10,17,10,34
20171031,519072,7,6,7,14
20171031,520625,11,51,11,54
20171031,520641,6,33,7,1
20171031,520703,6,54,7,6
20171031,521133,5,43,5,51
20171031,521454,5,36,6,19
20171031,521514,8,0,8,1
20171031,521517,11,21,11,36
20171031,522087,21,22,22,23
20171031,522515,18,37,18,44
20171031,522547,8,55,9,48
20171031,523231,13,51,13,54
20171031,526878,16,50,17,28
20171031,527249,14,10,14,45
20171031,530460,17,48,17,50
20171031,530599,9,9,9,47
20171031,533748,7,57,8,7
20171031,534066,11,43,12,27
20171031,535357,5,26,5,36
20171031,537167,7,30,8,19
20171031,538081,6,2,6,16
20171031,538521,9,20,10,4
20171031,542476,10,11,10,30
20171031,543865,21,36,21,44
20171031,545267,17,47,18,2
20171031,546240,21,42,21,48
20171031,546762,8,24,8,27
20171031,546931,19,34,19,38
20171031,548246,9,19,9,46
20171031,549120,8,30,8,31
20171031,550251,7,26,7,27
20171031,550921,8,58,9,3
20171031,550978,15,14,15,23
20171031,551319,18,22,18,23
20171031,551779,8,33,8,49
20171031,553079,7,46,7,52
20171031,555007,17,22,17,51
20171031,555652,15,5,15,25
20171031,556029,16,59,17,22
20171031,556074,11,14,11,43
20171031,556098,16,13,16,17
20171031,556836,12,7,12,17
20171031,556912,14,19,14,28
20171031,557058,13,29,13,34
20171031,557172,6,23,6,28
20171031,557497,21,14,21,22
20171031,557761,9,9,9,45
20171031,558691,18,38,18,49
20171031,559644,16,33,16,34
20171031,559657,7,15,7,21
20171031,559800,8,14,8,23
20171031,560977,20,2,20,14
20171031,561357,16,36,17,4
20171031,561604,20,46,20,54
20171031,561763,8,38,8,47
20171031,561989,9,17,9,36
20171031,562268,17,6,17,17
20171031,562307,8,13,9,4
20171031,562460,7,35,8,1
20171031,562671,12,34,12,42
20171031,563409,9,38,9,49
20171031,564276,20,0,20,1
20171031,564854,12,29,12,50
20171031,566774,21,25,21,44
20171031,568833,20,53,21,56
20171031,568941,8,41,8,50
20171031,569333,14,31,15,50
20171031,570004,18,11,18,13
20171031,570181,7,58,8,2
20171031,570374,18,16,18,23
20171031,571549,8,1,8,10
20171031,572515,6,37,6,51
20171031,572610,20,50,21,39
20171031,572727,18,51,19,2
20171031,572944,21,11,21,56
20171031,573635,9,45,10,7
20171031,573755,11,44,12,49
20171031,574288,12,36,12,42
20171031,574983,7,25,7,52
20171031,575664,8,26,8,32
20171031,575984,17,36,17,54
20171031,576149,7,4,7,14
20171031,577110,19,26,19,33
20171031,577167,14,38,14,42
20171031,577661,6,53,7,7
20171031,577852,6,32,6,38
20171031,578102,8,40,8,59
20171031,578829,16,57,17,5
20171031,579324,10,50,11,19
20171031,580679,20,7,20,19
20171031,580946,12,18,12,55
20171031,580986,7,56,8,3
20171031,581022,13,7,13,10
20171031,581333,8,14,8,20
20171031,581987,8,21,8,34
20171031,582727,8,26,8,30
20171031,583162,6,16,6,18
20171031,585196,4,59,5,3
20171031,586236,8,58,9,6
20171031,587188,20,11,20,17
20171031,587314,9,18,9,20
20171031,588101,5,38,6,9
20171031,588669,13,2,13,20
20171031,589206,7,5,7,11
20171031,589673,7,37,7,46
20171031,591562,16,12,16,55
20171031,591591,16,55,17,7
20171031,591884,17,56,18,6
20171031,592354,8,9,8,15
20171031,593383,12,38,12,54
20171031,593482,10,0,10,14
20171031,593742,5,35,5,44
20171031,595209,14,57,15,0
20171031,595601,13,53,14,7
20171031,596177,8,7,8,11
20171031,596834,19,12,19,28
20171031,597032,19,17,19,21
20171031,598833,18,51,19,1
20171031,599067,20,54,21,9
20171031,600180,11,2,11,5
20171031,600626,5,10,5,16
20171031,600784,6,12,6,24
20171031,600930,10,0,10,6
20171031,600953,18,24,18,31
20171031,600957,14,39,14,47
20171031,601039,16,35,16,45
20171031,602054,22,34,22,56
20171031,602285,18,13,18,18
20171031,602475,7,7,7,13
20171031,603157,9,25,9,32
20171031,604115,8,42,9,12
20171031,605686,15,8,15,20
20171031,606750,14,13,14,45
20171031,608148,14,48,15,24
20171031,609512,14,55,15,4
20171031,609611,7,59,8,8
20171031,610131,8,42,9,14
20171031,610928,14,36,15,2
20171031,611736,13,3,13,11
20171031,611982,7,11,7,29
20171031,614018,19,32,19,37
20171031,614806,18,11,18,14
20171031,614807,7,11,7,42
20171031,614843,19,28,19,34
20171031,616247,5,47,5,58
20171031,616380,20,50,21,57
20171031,617209,5,14,5,44
20171031,617222,18,9,18,14
20171031,620411,8,39,8,50
20171031,620863,19,29,19,34
20171031,621048,21,38,21,44
20171031,621684,20,52,20,56
20171031,623829,17,44,18,5
20171031,624578,7,51,8,17
20171031,624843,4,29,5,2
20171031,626435,16,3,17,5
20171031,628135,6,21,6,22
20171031,628393,6,20,6,21
20171031,628969,9,45,9,53
20171031,629305,6,1,6,9
20171031,629455,19,7,19,14
20171031,629712,17,41,17,44
20171031,630195,13,39,13,42
20171031,631254,20,3,20,11
20171031,632318,15,3,15,16
20171031,632354,5,50,6,50
20171031,632789,13,14,13,16
20171031,633137,19,48,19,56
20171031,634285,17,0,17,15
20171031,634313,20,1,20,2
20171031,634730,7,10,7,17
20171031,635181,6,37,6,56
20171031,635460,14,18,15,5
20171031,636616,11,2,11,32
20171031,636682,5,12,5,39
20171031,638005,20,15,20,20
20171031,638607,21,43,21,51
20171031,638616,18,30,18,37
20171031,639615,10,5,10,8
20171031,639914,21,47,21,51
20171031,641172,17,46,17,50
20171031,641406,9,17,9,21
20171031,642015,13,30,14,49
20171031,642439,12,43,12,48
20171031,642672,8,47,8,57
20171031,643248,9,32,10,12
20171031,643964,18,11,18,20
20171031,644278,6,12,6,36
20171031,644589,18,21,18,25
20171031,644661,12,9,12,13
20171031,644702,12,30,12,40
20171031,646885,19,9,19,23
20171031,648040,12,53,12,57
20171031,648414,13,56,14,7
20171031,648441,11,52,11,56
20171031,648631,5,12,5,18
20171031,650058,0,20,0,27
20171031,650766,17,19,17,42
20171031,651145,14,48,14,57
20171031,651193,9,27,9,29
20171031,651211,16,43,16,54
20171031,651553,9,12,9,25
20171031,651905,19,27,19,29
20171031,652008,17,29,17,31
20171031,652067,9,12,9,17
20171031,653165,18,51,18,56
20171031,654177,17,26,17,28
20171031,654805,10,41,10,45
20171031,654855,14,50,14,58
20171031,654980,15,4,15,10
20171031,655503,14,10,14,14
20171031,657297,7,44,7,47
20171031,657855,19,33,19,57
20171031,657951,7,45,7,50
20171031,658354,9,13,9,45
20171031,658371,14,6,14,27
20171031,658568,17,56,18,9
20171031,658925,7,58,8,3
20171031,659251,7,3,7,8
20171031,659454,18,31,18,36
20171031,659681,23,25,23,29
20171031,660204,13,11,13,34
20171031,660619,15,53,15,56
20171031,661269,8,35,8,59
20171031,661304,18,8,18,15
20171031,662140,14,24,14,30
20171031,662155,12,12,12,38
20171031,662235,17,11,17,13
20171031,662568,11,4,11,17
20171031,663144,7,3,7,9
20171031,663752,7,55,8,29
20171031,663864,7,41,7,46
20171031,665392,16,56,17,7
20171031,665609,5,39,6,7
20171031,667439,9,5,9,13
20171031,669707,21,37,21,42
20171031,669852,22,48,22,55
20171031,670263,8,38,8,47
20171031,670510,11,37,11,44
20171031,670713,17,49,17,52
20171031,670809,8,10,8,28
20171031,670967,9,13,9,21
20171031,670984,8,52,9,0
20171031,671419,9,7,9,15
20171031,671469,18,50,18,58
20171031,671796,17,16,17,38
20171031,672712,9,3,9,13
20171031,673127,9,43,9,50
20171031,673591,14,58,15,12
20171031,674763,23,15,23,34
20171031,675491,12,7,12,28
20171031,675572,18,19,18,21
20171031,675750,13,43,13,49
20171031,676158,7,37,7,49
20171031,676375,17,46,18,2
20171031,676462,10,55,10,59
20171031,677199,11,36,11,59
20171031,678545,5,50,6,48
20171031,678722,18,9,18,17
20171031,678919,18,11,18,20
20171031,679100,10,58,11,3
20171031,679451,6,39,7,0
20171031,679829,19,22,19,29
20171031,680837,17,43,17,46
20171031,680970,6,22,6,33
20171031,681006,9,14,9,20
20171031,681727,8,27,8,37
20171031,682172,9,1,9,4
20171031,682555,17,29,18,3
20171031,683136,18,37,18,42
20171031,683292,7,38,7,43
20171031,683333,8,48,8,55
20171031,683454,16,36,16,40
20171031,683701,15,56,16,2
20171031,683707,17,49,17,54
20171031,683869,21,37,21,40
20171031,684364,5,27,5,38
20171031,684465,19,17,19,37
20171031,684667,15,37,16,28
20171031,684903,7,13,7,19
20171031,685260,5,12,5,23
20171031,685561,9,43,9,47
20171031,685678,6,31,6,57
20171031,685821,18,9,18,25
20171031,685906,7,44,8,20
20171031,685987,3,40,3,46
20171031,686478,19,40,19,46
20171031,686539,13,38,13,43
20171031,686726,10,48,11,15
20171101,13314,17,8,17,13
20171101,15695,8,43,8,47
20171101,23309,11,7,11,9
20171101,27307,18,42,18,45
20171101,29332,21,27,21,33
20171101,29480,17,47,17,52
20171101,29943,17,52,18,38
20171101,30667,18,9,18,20
20171101,30726,0,6,0,15
20171101,32771,7,45,7,50
20171101,33769,18,41,19,8
20171101,35637,16,11,16,22
20171101,39087,10,13,10,17
20171101,39103,15,52,16,1
20171101,40893,19,53,20,0
20171101,41733,21,25,21,33
20171101,42188,12,50,12,54
20171101,45191,6,58,7,10
20171101,47141,20,58,21,7
20171101,51559,9,51,9,56
20171101,51693,17,32,17,37
20171101,52508,12,43,12,44
20171101,53029,20,10,20,16
20171101,55406,9,55,10,3
20171101,57351,12,18,12,20
20171101,58108,7,41,7,57
20171101,59907,4,37,4,44
20171101,59916,6,36,6,41
20171101,61958,6,37,6,41
20171101,65017,10,36,10,38
20171101,65486,8,40,8,44
20171101,66006,9,10,9,14
20171101,67149,19,16,19,41
20171101,67954,19,49,19,55
20171101,68128,7,15,7,24
20171101,71122,10,24,10,35
20171101,71174,16,33,17,3
20171101,71199,18,58,19,11
20171101,71268,13,25,13,35
20171101,71398,19,52,20,3
20171101,71733,6,35,6,45
20171101,71851,10,24,10,46
20171101,72185,16,30,16,40
20171101,72301,18,35,19,10
20171101,72766,15,29,15,34
20171101,73064,6,2,6,12
20171101,73201,17,34,18,27
20171101,73284,17,11,17,22
20171101,73887,18,46,18,54
20171101,74125,13,58,14,4
20171101,74595,12,50,12,57
20171101,74865,8,54,9,5
20171101,74969,17,5,17,35
20171101,75039,16,31,16,40
20171101,75084,7,10,7,24
20171101,75756,16,4,16,8
20171101,76791,12,34,12,41
20171101,76892,15,25,15,50
20171101,77162,18,20,18,23
20171101,77452,17,6,17,21
20171101,77556,4,31,4,51
20171101,77670,20,49,20,53
20171101,78167,17,20,17,30
20171101,78531,6,9,6,32
20171101,78828,1,28,1,44
20171101,78997,11,59,12,2
20171101,79508,9,33,9,43
20171101,79852,7,51,8,2
20171101,80867,9,56,9,59
20171101,81266,9,2,9,16
20171101,81969,7,37,7,41
20171101,82459,9,18,9,27
20171101,82741,9,56,10,5
20171101,82847,21,38,21,43
20171101,83038,16,24,16,32
20171101,83376,17,10,17,25
20171101,84588,18,5,18,9
20171101,84994,17,9,17,20
20171101,85112,10,40,10,45
20171101,85297,6,29,6,33
20171101,86339,11,12,11,14
20171101,86610,8,33,9,25
20171101,87438,8,15,8,24
20171101,87703,5,50,6,6
20171101,88074,12,35,13,8
20171101,88485,8,45,8,51
20171101,88570,13,19,13,24
20171101,89871,5,3,5,10
20171101,90024,6,49,7,10
20171101,91316,16,25,16,32
20171101,91418,16,57,17,7
20171101,92036,19,39,19,44
20171101,92178,22,56,23,2
20171101,92775,18,15,18,24
20171101,93792,8,13,8,19
20171101,94527,18,31,18,37
20171101,95987,7,30,7,39
20171101,96086,12,35,13,14
20171101,97179,12,20,12,28
20171101,97299,0,0,0,14
20171101,97346,16,7,16,26
20171101,97370,17,32,17,51
20171101,97895,14,8,16,34
20171101,98531,17,36,17,39
20171101,99261,16,46,16,58
20171101,99632,8,49,9,22
20171101,99702,5,4,5,20
20171101,99715,12,6,12,33
20171101,99969,15,31,16,4
20171101,99982,8,59,9,26
20171101,100035,16,31,16,39
20171101,100117,19,27,20,12
20171101,100402,9,37,9,42
20171101,102177,12,12,12,17
20171101,103609,12,45,12,48
20171101,103617,14,48,14,55
20171101,104191,11,56,12,5
20171101,104597,10,42,10,46
20171101,104756,19,52,19,59
20171101,104829,7,58,8,2
20171101,105458,19,47,19,54
20171101,105984,16,0,16,14
20171101,106441,7,39,7,47
20171101,107473,16,29,17,0
20171101,107857,9,58,10,2
20171101,108531,8,47,9,17
20171101,108888,10,36,11,14
20171101,109286,11,39,12,9
20171101,109728,20,12,21,0
20171101,109817,8,27,8,34
20171101,109838,5,34,5,39
20171101,110151,11,2,11,13
20171101,111023,10,2,10,21
20171101,111141,15,8,15,15
20171101,111175,11,34,11,39
20171101,111269,15,30,15,37
20171101,111349,20,37,20,59
20171101,111975,11,3,11,30
20171101,112413,12,11,12,19
20171101,112481,11,1,11,26
20171101,113041,11,20,11,48
20171101,113520,22,15,22,18
20171101,113933,13,8,13,25
20171101,114772,16,15,16,43
20171101,115480,17,57,18,22
20171101,116172,10,19,10,43
20171101,117280,7,57,8,15
20171101,118422,17,16,17,55
20171101,118594,17,8,17,36
20171101,118999,13,53,14,0
20171101,119634,8,3,8,19
20171101,120026,23,13,23,30
20171101,120171,19,15,19,30
20171101,120391,20,27,20,58
20171101,120433,13,7,13,49
20171101,120622,12,44,12,53
20171101,121010,19,2,19,7
20171101,121117,6,31,6,39
20171101,121213,16,39,16,45
20171101,121845,13,50,13,56
20171101,122829,14,40,14,45
20171101,123624,12,18,12,26
20171101,123915,11,6,11,7
20171101,124175,8,46,9,0
20171101,124266,18,39,18,59
20171101,124316,9,54,10,25
20171101,124423,14,43,14,47
20171101,125159,18,45,18,49
20171101,125197,23,0,23,7
20171101,125518,14,54,14,59
20171101,125886,18,12,18,29
20171101,126009,18,19,18,25
20171101,126592,11,0,11,5
20171101,127185,8,18,8,48
20171101,127213,17,54,18,16
20171101,127267,18,10,18,31
20171101,127288,16,27,16,32
20171101,127529,4,51,6,6
20171101,128272,8,33,8,37
20171101,128447,10,31,10,45
20171101,128736,17,59,18,9
20171101,128857,21,6,21,16
20171101,129120,6,1,6,25
20171101,129582,5,39,5,47
20171101,129779,8,9,8,22
20171101,129892,10,54,10,57
20171101,130213,19,13,19,15
20171101,130879,20,46,20,56
20171101,131005,18,44,19,0
20171101,131379,14,4,14,9
20171101,131429,6,15,6,24
20171101,131646,12,8,12,19
20171101,131871,18,18,18,32
20171101,131942,12,21,12,31
20171101,132036,17,52,17,54
20171101,132908,13,17,13,19
20171101,133094,19,38,19,49
20171101,133453,7,36,7,50
20171101,134457,8,7,8,32
20171101,134576,14,3,14,14
20171101,135079,19,22,19,32
20171101,135238,16,46,16,53
20171101,135400,7,43,7,55
20171101,135635,10,44,11,3
20171101,136108,17,16,17,37
20171101,136124,20,36,20,39
20171101,136591,15,21,15,29
20171101,136804,18,41,18,49
20171101,137443,9,44,10,1
20171101,138480,15,0,15,14
20171101,138546,10,17,11,15
20171101,138759,8,32,8,43
20171101,139296,6,56,7,12
20171101,139505,18,12,18,27
20171101,139514,17,46,17,47
20171101,140064,6,41,6,48
20171101,140174,15,44,15,45
20171101,141293,11,45,12,25
20171101,142019,22,7,22,15
20171101,143830,8,21,8,29
20171101,145632,9,42,10,9
20171101,145646,11,34,11,40
20171101,145866,9,30,9,42
20171101,146160,16,41,16,54
20171101,146185,19,25,19,32
20171101,146691,12,44,12,54
20171101,147288,19,15,19,47
20171101,148738,8,9,8,15
20171101,148799,15,35,15,37
20171101,149313,18,17,18,21
20171101,150291,15,10,15,14
20171101,150363,16,46,16,58
20171101,150481,10,23,10,24
20171101,151250,7,52,7,59
20171101,151577,11,5,11,7
20171101,152157,8,21,8,28
20171101,153409,17,24,17,28
20171101,153427,8,1,8,8
20171101,153447,9,4,9,19
20171101,153502,16,23,16,28
20171101,153599,7,37,7,41
20171101,153991,10,6,10,13
20171101,155740,15,39,15,40
20171101,156006,8,6,8,50
20171101,156130,12,50,12,59
20171101,157289,13,17,13,39
20171101,157459,8,11,8,16
20171101,157921,17,30,17,38
20171101,160200,18,24,18,29
20171101,160781,10,35,10,39
20171101,161643,10,38,10,52
